,YEAR,FILM,FILM_ID,COUNTRY,COUNTRY_ID,VOTER,VOTER_ID,DIRECTOR,DIRECTOR_ID,GENDER,GENDER_ID,ROLE,ROLE_ID,name_imdb,name_wikidata,title_imdb,title_wikidata
5516,,,4ce2b740d3924,,,,204.0,,,,,,,,,tt0063278,Q614960
5517,,,4ce2b6bb90873,,,,204.0,,,,,,,,,tt0072443,Q838149
5518,,,4ce2b797b88b7,,,,204.0,,,,,,,,,,
5519,,,4ce2b6b50a0d5,,,,204.0,,,,,,,,,tt0047445,Q2633405
5520,,,4ce2b6b54abdf,,,,204.0,,,,,,,,,tt0049730,Q276769
5521,,,4ce2b76ccb454,,,,204.0,,,,,,,,,tt0079986,Q259685
5522,,,4ce2b6b999bde,,,,204.0,,,,,,,,,tt0046487,Q532006
5523,,,4ce2b848e226c,,,,204.0,,,,,,,,,tt0249241,Q509169
5524,,,4ce2b79d52351,,,,204.0,,,,,,,,,tt0094349,Q2335016
5525,,,4ce2b6b4f1afc,,,,178.0,,,,,,,,,tt0056444,Q1189572
5526,,,4ce2b6a7a801b,,,,178.0,,,,,,,,,tt0033467,Q24815
5527,,,4ce2b7a39630e,,,,178.0,,,,,,,,,tt0100234,Q498277
5528,,,4ce2b70696ace,,,,178.0,,,,,,,,,tt0018806,Q1304986
5529,,,4ce2b6a7da289,,,,178.0,,,,,,,,,tt0049902,Q2385009
5530,,,4ce2b6afe44fd,,,,178.0,,,,,,,,,tt0056217,Q555687
5531,,,4ce2b6be8ccf5,,,,178.0,,,,,,,,,tt0070379,Q841335
5532,,,4ce2b75c2a5c0,,,,178.0,,,,,,,,,,
5533,,,4ce2b76b0507b,,,,178.0,,,,,,,,,tt0090015,Q1720765
5534,,,4ce2b6b9caca4,,,,178.0,,,,,,,,,tt0052357,Q202548
5535,,,4ce2b6a439bc9,,,,17.0,,,,,,,,,tt0024844,Q780016
5536,,,4f4b9a8382524,,,,17.0,,,,,,,,,,
5537,,,4ce2b6aae85f3,,,,17.0,,,,,,,,,tt0017925,Q850159
5538,,,4ce2b6e31bcf4,,,,17.0,,,,,,,,,,
5539,,,4ce2b6af8f820,,,,17.0,,,,,,,,,tt0035015,Q628664
5540,,,4ce2b6b2a3772,,,,17.0,,,,,,,,,,
5541,,,4ce2b754db651,,,,17.0,,,,,,,,,tt0019254,Q51520
5542,,,4ce2b6b8908e4,,,,17.0,,,,,,,,,tt0046438,Q26060
5543,,,4ce2b6b94daff,,,,17.0,,,,,,,,,tt0046478,Q1076605
5544,,,4ce2b8c558b63,,,,17.0,,,,,,,,,tt0910970,Q104905
5545,,,4ce2b7db82234,,,,539.0,,,,,,,,,tt0109688,Q725167
5546,,,4ce2b6a52249e,,,,539.0,,,,,,,,,tt0038355,Q1137931
5547,,,4ce2b6f6c85c4,,,,539.0,,,,,,,,,tt0090756,Q660950
5548,,,4ce2b6a7a801b,,,,539.0,,,,,,,,,tt0033467,Q24815
5549,,,4ce2b6a943938,,,,539.0,,,,,,,,,tt0023969,Q1125566
5550,,,4ce2b71208b72,,,,539.0,,,,,,,,,tt0037674,Q865580
5551,,,4ce2b6ad0c120,,,,539.0,,,,,,,,,tt0042593,Q1305455
5552,,,4ce2b7cb68c05,,,,539.0,,,,,,,,,tt0105618,Q3227685
5553,,,4ce2b6bb90873,,,,539.0,,,,,,,,,tt0072443,Q838149
5554,,,4ce2b6b310bc0,,,,539.0,,,,,,,,,tt0059592,Q938851
5555,,,4ce2b6a44b82c,,,,183.0,,,,,,,,,tt0060138,Q228937
5556,,,4ce2b6c020031,,,,183.0,,,,,,,,,tt0065417,Q626101
5557,,,4ce2b6a9624ac,,,,183.0,,,,,,,,,tt0056736,Q1468980
5558,,,4ce2b6aa79614,,,,183.0,,,,,,,,,tt0040369,Q773276
5559,,,4ce2b6a498bd1,,,,183.0,,,,,,,,,tt0041154,Q743203
5560,,,4ce2b6a21d217,,,,183.0,,,,,,,,,tt0019760,Q829250
5561,,,4ce2b6b310bc0,,,,183.0,,,,,,,,,tt0059592,Q938851
5562,,,4ce2b6b7568ee,,,,183.0,,,,,,,,,tt0018455,Q431093
5563,,,4ce2b6b9caca4,,,,183.0,,,,,,,,,tt0052357,Q202548
5564,,,4ce2b6b9efb3b,,,,183.0,,,,,,,,,tt0055601,Q852841
5565,,,4ce2b6a439bc9,,,,292.0,,,,,,,,,tt0024844,Q780016
5566,,,4ce2b6f24787d,,,,292.0,,,,,,,,,tt0058946,Q784812
5567,,,4ce2b6e73c109,,,,292.0,,,,,,,,,tt0063555,Q2235380
5568,,,4ce2b6a926e5b,,,,292.0,,,,,,,,,tt0036775,Q478209
5569,,,4ce2b7b9372f0,,,,292.0,,,,,,,,,tt0056119,Q451434
5570,,,4ce2b6e31bcf4,,,,292.0,,,,,,,,,,
5571,,,4ce2b7ae5cbf0,,,,292.0,,,,,,,,,tt0105236,Q72962
5572,,,4ce2b6bf360f4,,,,292.0,,,,,,,,,tt0081505,Q186341
5573,,,4ce2b76b0507b,,,,292.0,,,,,,,,,tt0090015,Q1720765
5574,,,4ce2b6bad3a0d,,,,292.0,,,,,,,,,tt0065214,Q994481
5575,,,4ce2b717f10d3,,,,1064.0,,,,,,,,,tt0071502,Q209737
5576,,,4ce2b7f5aa12a,,,,1064.0,,,,,,,,,tt0120663,Q209481
5577,,,4ce2b69415af8,,,,1064.0,,,,,,,,,,
5578,,,4ce2b79ec3b22,,,,1064.0,,,,,,,,,tt0091830,Q1171334
5579,,,4ce2b7e195703,,,,1064.0,,,,,,,,,tt0113277,Q42198
5580,,,4ce2b73f2ec00,,,,1064.0,,,,,,,,,tt0070359,Q2547714
5581,,,4ce2b865af136,,,,1064.0,,,,,,,,,tt0283283,Q509567
5582,,,4ce2b6b13ea6d,,,,1064.0,,,,,,,,,tt0018192,Q1632158
5583,,,4ce2b8db92d5d,,,,752.0,,,,,,,,,tt1623008,Q65840668
5584,,,4ce2b6a91da80,,,,752.0,,,,,,,,,tt0069995,Q660245
5585,,,4ce2b871173df,,,,752.0,,,,,,,,,tt0297884,Q1130664
5586,,,4ce2b7deca58c,,,,752.0,,,,,,,,,,
5587,,,4ce2b8137c327,,,,752.0,,,,,,,,,tt0154420,Q841958
5588,,,4ce2b6ab13b2e,,,,752.0,,,,,,,,,tt0038559,Q382307
5589,,,4ce2b7234f9b8,,,,752.0,,,,,,,,,tt0091167,Q845057
5590,,,4ce2b8485aac9,,,,752.0,,,,,,,,,tt0118694,Q1056853
5591,,,4ce2b73116007,,,,752.0,,,,,,,,,tt0073198,Q1686012
5592,,,4ce2b6adf17e2,,,,752.0,,,,,,,,,tt0064541,Q1500326
5593,,,4ce2b6b25bb2b,,,,925.0,,,,,,,,,tt0056801,Q12018
5594,,,4ce2b6f24787d,,,,925.0,,,,,,,,,tt0058946,Q784812
5595,,,4f4ba027cd5d7,,,,925.0,,,,,,,,,,
5596,,,4ce2b6b323459,,,,925.0,,,,,,,,,tt0045034,Q1518288
5597,,,4ce2b6b669240,,,,925.0,,,,,,,,,tt0044060,Q425669
5598,,,4ce2b6b774f0f,,,,925.0,,,,,,,,,tt0051036,Q1183253
5599,,,4ce2b6b824610,,,,925.0,,,,,,,,,tt0041959,Q271830
5600,,,4ce2b6b957263,,,,925.0,,,,,,,,,tt0045274,Q651982
5601,,,4ce2b7db425b7,,,,925.0,,,,,,,,,tt0111590,Q736349
5602,,,4ce2b6b9caca4,,,,925.0,,,,,,,,,tt0052357,Q202548
5603,,,4ce2b6b4b0e0c,,,,132.0,,,,,,,,,tt0071129,Q18428
5604,,,4ce2b7a726697,,,,132.0,,,,,,,,,tt0099040,Q1304431
5605,,,4ce2b69562aa2,,,,132.0,,,,,,,,,tt0078788,Q182692
5606,,,4ce2b69562aa2,,,,132.0,,,,,,,,,tt0078788,Q3620669
5607,,,4ce2b6ab42667,,,,132.0,,,,,,,,,tt0071562,Q184768
5608,,,4ce2b8bf3c780,,,,132.0,,,,,,,,,tt0887912,Q183066
5609,,,4ce2b6aea50ea,,,,132.0,,,,,,,,,tt0056172,Q228186
5610,,,4ce2b6b688abd,,,,132.0,,,,,,,,,tt0067778,Q686059
5611,,,4ce2b6b738e6d,,,,132.0,,,,,,,,,tt0076759,Q17738
5612,,,4ce2b84002117,,,,132.0,,,,,,,,,tt0240200,Q617395
5613,,,4ce2b6b25bb2b,,,,779.0,,,,,,,,,tt0056801,Q12018
5614,,,4f4b9f666e4c8,,,,779.0,,,,,,,,,,
5615,,,4ce2b6ab42667,,,,779.0,,,,,,,,,tt0071562,Q184768
5616,,,4ce2b6bbbf1e2,,,,779.0,,,,,,,,,tt0027977,Q45602
5617,,,4ce2b752105a2,,,,779.0,,,,,,,,,tt0048452,Q2352630
5618,,,4ce2b6b5b6382,,,,779.0,,,,,,,,,tt0047478,Q189540
5619,,,4ce2b6b7568ee,,,,779.0,,,,,,,,,tt0018455,Q431093
5620,,,4ce2b6b757144,,,,779.0,,,,,,,,,tt0043014,Q193570
5621,,,4ce2b6b8908e4,,,,779.0,,,,,,,,,tt0046438,Q26060
5622,,,4ce2b848e226c,,,,779.0,,,,,,,,,tt0249241,Q509169
5623,,,4ce2b6b3b75b7,,,,78.0,,,,,,,,,tt0053198,Q162331
5624,,,4ce2b6bbedecf,,,,78.0,,,,,,,,,tt0043278,Q747570
5625,,,4ce2b7dc0c7cb,,,,78.0,,,,,,,,,tt0112579,Q399823
5626,,,4ce2b6a66b375,,,,78.0,,,,,,,,,tt0037558,Q814296
5627,,,4ce2b734329b0,,,,78.0,,,,,,,,,tt0026564,Q941279
5628,,,4ce2b6ab6f1c7,,,,78.0,,,,,,,,,tt0028950,Q470336
5629,,,4ce2b6b049967,,,,78.0,,,,,,,,,tt0057345,Q598109
5630,,,4ce2b7c5c1618,,,,78.0,,,,,,,,,tt0110912,Q104123
5631,,,4ce2b7c1b61df,,,,78.0,,,,,,,,,tt0108394,Q932814
5632,,,4ce2b7827d1aa,,,,78.0,,,,,,,,,tt0072353,Q1211174
5633,,,4ce2b6bc053b7,,,,122.0,,,,,,,,,tt0075686,Q233464
5634,,,4ce2b69aedb78,,,,122.0,,,,,,,,,tt0088847,Q499152
5635,,,4ce2b82020179,,,,122.0,,,,,,,,,tt0034583,Q132689
5636,,,4ce2b7e63fe2b,,,,122.0,,,,,,,,,tt0112870,Q849343
5637,,,4ce2b693ec5ed,,,,122.0,,,,,,,,,tt0083866,Q11621
5638,,,4ce2b7bbf047a,,,,122.0,,,,,,,,,tt0104972,Q4759973
5639,,,4ce2b7c5c1618,,,,122.0,,,,,,,,,tt0110912,Q104123
5640,,,4ce2b8d705a83,,,,122.0,,,,,,,,,tt1095421,Q4389839
5641,,,4ce2b6b9caca4,,,,122.0,,,,,,,,,tt0052357,Q202548
5642,,,4ce2b79763784,,,,122.0,,,,,,,,,tt0095675,Q643283
5643,,,4ce2b6ace5f91,,,,275.0,,,,,,,,,,
5644,,,4ce2b69a3415f,,,,275.0,,,,,,,,,tt0086650,Q2301425
5645,,,4ce2b6a44b82c,,,,275.0,,,,,,,,,tt0060138,Q228937
5646,,,4ce2b6a476a8b,,,,275.0,,,,,,,,,tt0028597,Q278513
5647,,,4ce2b6a78d5ab,,,,275.0,,,,,,,,,tt0071315,Q644987
5648,,,4ce2b6aaeb539,,,,275.0,,,,,,,,,tt0065772,Q1094852
5649,,,4ce2b6af779a6,,,,275.0,,,,,,,,,tt0046022,Q1444707
5650,,,4ce2b6b5c4f6e,,,,275.0,,,,,,,,,tt0033045,Q782751
5651,,,4ce2b6b7568ee,,,,275.0,,,,,,,,,tt0018455,Q431093
5652,,,4ce2b6b9caca4,,,,275.0,,,,,,,,,tt0052357,Q202548
5653,,,4ce2b6a6cee75,,,,258.0,,,,,,,,,tt0069687,Q694770
5654,,,4ce2b69562aa2,,,,258.0,,,,,,,,,tt0078788,Q182692
5655,,,4ce2b69562aa2,,,,258.0,,,,,,,,,tt0078788,Q3620669
5656,,,4ce2b6a6e45a7,,,,258.0,,,,,,,,,tt0053619,Q514531
5657,,,4ce2b6a673516,,,,258.0,,,,,,,,,tt0029947,Q179743
5658,,,4ce2b82020179,,,,258.0,,,,,,,,,tt0034583,Q132689
5659,,,4ce2b6a9cb124,,,,258.0,,,,,,,,,tt0040338,Q2349200
5660,,,4ce2b6e31e32e,,,,258.0,,,,,,,,,tt0087843,Q206388
5661,,,4ce2b6b39fc24,,,,258.0,,,,,,,,,tt0054215,Q163038
5662,,,4ce2b6b7568ee,,,,258.0,,,,,,,,,tt0018455,Q431093
5663,,,4ce2b6bad3a0d,,,,258.0,,,,,,,,,tt0065214,Q994481
5664,,,4ce2b6a476a8b,,,,185.0,,,,,,,,,tt0028597,Q278513
5665,,,4ce2b8203c690,,,,185.0,,,,,,,,,tt0209933,Q1193562
5666,,,4ce2b7dda7007,,,,185.0,,,,,,,,,tt0109424,Q766263
5667,,,4ce2b7949bbfa,,,,185.0,,,,,,,,,tt0094964,Q635569
5668,,,4ce2b7b9372f0,,,,185.0,,,,,,,,,tt0056119,Q451434
5669,,,4ce2b73f2ec00,,,,185.0,,,,,,,,,tt0070359,Q2547714
5670,,,4ce2b6b26aca5,,,,185.0,,,,,,,,,tt0039689,Q1400390
5671,,,4ce2b6f9d7213,,,,185.0,,,,,,,,,,
5672,,,4ce2b6b6036b6,,,,185.0,,,,,,,,,,
5673,,,4ce2b83f86eb2,,,,185.0,,,,,,,,,tt0245429,Q155653
5674,,,4ce2b6a439bc9,,,,308.0,,,,,,,,,tt0024844,Q780016
5675,,,4ce2b6a530c3e,,,,308.0,,,,,,,,,tt0056868,Q317585
5676,,,4ce2b6bfd1ebb,,,,308.0,,,,,,,,,tt0053472,Q86427
5677,,,4ce2b6a78d5ab,,,,308.0,,,,,,,,,tt0071315,Q644987
5678,,,4ce2b794e6dfb,,,,308.0,,,,,,,,,tt0097216,Q1141252
5679,,,4ce2b6ab4237b,,,,308.0,,,,,,,,,tt0071562,Q184768
5680,,,4ce2b6b54abdf,,,,308.0,,,,,,,,,tt0049730,Q276769
5681,,,4ce2b6e321cf2,,,,308.0,,,,,,,,,,
5682,,,4ce2b6b757144,,,,308.0,,,,,,,,,tt0043014,Q193570
5683,,,4ce2b6b7bc1b8,,,,308.0,,,,,,,,,tt0075314,Q47221
5684,,,4ce2b70185ec6,,,,1205.0,,,,,,,,,,
5685,,,4ce2b6bbb8e51,,,,1205.0,,,,,,,,,tt0021749,Q238211
5686,,,4ce2b779dd367,,,,1205.0,,,,,,,,,tt0035446,Q704972
5687,,,4ce2b6a7a801b,,,,1205.0,,,,,,,,,tt0033467,Q24815
5688,,,4ce2b6c010eb7,,,,1205.0,,,,,,,,,tt0053604,Q270510
5689,,,4ce2b6bf360f4,,,,1205.0,,,,,,,,,tt0081505,Q186341
5690,,,4ce2b6bf4e912,,,,1205.0,,,,,,,,,tt0053125,Q223139
5691,,,4ce2b6b824610,,,,1205.0,,,,,,,,,tt0041959,Q271830
5692,,,4ce2b6bf2249d,,,,1205.0,,,,,,,,,tt0081398,Q220780
5693,,,4ce2b76e0637d,,,,1205.0,,,,,,,,,,
5694,,,4ce2b6f24787d,,,,121.0,,,,,,,,,tt0058946,Q784812
5695,,,4ce2b6a68bd9d,,,,121.0,,,,,,,,,tt0015648,Q152350
5696,,,4ce2b6b1a3be1,,,,121.0,,,,,,,,,tt0060758,Q3211102
5697,,,4ce2b6bdafb40,,,,121.0,,,,,,,,,,
5698,,,4ce2b73116007,,,,121.0,,,,,,,,,tt0073198,Q1686012
5699,,,4ce2b6adf17e2,,,,121.0,,,,,,,,,tt0064541,Q1500326
5700,,,4ce2b736ee9c0,,,,121.0,,,,,,,,,tt0076263,Q1752684
5701,,,4ce2b6aec1d37,,,,121.0,,,,,,,,,tt0040536,Q914133
5702,,,4ce2b6b0210f1,,,,121.0,,,,,,,,,,
5703,,,4ce2b6b8908e4,,,,121.0,,,,,,,,,tt0046438,Q26060
5704,,,4ce2b6a54c395,,,,24.0,,,,,,,,,tt0068182,Q325662
5705,,,4ce2b8203c690,,,,24.0,,,,,,,,,tt0209933,Q1193562
5706,,,4ce2b7a39630e,,,,24.0,,,,,,,,,tt0100234,Q498277
5707,,,4ce2b6aadb03d,,,,24.0,,,,,,,,,tt0057091,Q596623
5708,,,4ce2b6ad7b33b,,,,24.0,,,,,,,,,tt0051792,Q640208
5709,,,4ce2b6b1ca76f,,,,24.0,,,,,,,,,tt0048434,Q706373
5710,,,4ce2b6b50a0d5,,,,24.0,,,,,,,,,tt0047445,Q2633405
5711,,,4ce2b6b6036b6,,,,24.0,,,,,,,,,,
5712,,,4ce2b6b883465,,,,24.0,,,,,,,,,tt0054388,Q7809170
5713,,,4ce2b6d46b377,,,,24.0,,,,,,,,,,
5714,,,4ce2b6a439bc9,,,,390.0,,,,,,,,,tt0024844,Q780016
5715,,,4ce2b6a44b82c,,,,390.0,,,,,,,,,tt0060138,Q228937
5716,,,4ce2b6a7a801b,,,,390.0,,,,,,,,,tt0033467,Q24815
5717,,,4ce2b83279e3f,,,,390.0,,,,,,,,,tt0216625,Q553879
5718,,,4ce2b73116007,,,,390.0,,,,,,,,,tt0073198,Q1686012
5719,,,4ce2b8379038e,,,,390.0,,,,,,,,,,
5720,,,4ce2b6b41d658,,,,390.0,,,,,,,,,tt0031885,Q748599
5721,,,4ce2b6b7568ee,,,,390.0,,,,,,,,,tt0018455,Q431093
5722,,,4ce2b6b8908e4,,,,390.0,,,,,,,,,tt0046438,Q26060
5723,,,4ce2b6b9caca4,,,,390.0,,,,,,,,,tt0052357,Q202548
5724,,,4ce2b6c04cde4,,,,1083.0,,,,,,,,,tt0042208,Q728485
5725,,,4ce2b82020179,,,,1083.0,,,,,,,,,tt0034583,Q132689
5726,,,4ce2b71208b72,,,,1083.0,,,,,,,,,tt0037674,Q865580
5727,,,4ce2b89c8eb89,,,,1083.0,,,,,,,,,tt0377556,Q3110692
5728,,,4ce2b8a6904b1,,,,1083.0,,,,,,,,,tt0385004,Q369388
5729,,,4ce2b6b263ca5,,,,1083.0,,,,,,,,,tt0045002,Q3220268
5730,,,4ce2b765f258a,,,,1083.0,,,,,,,,,tt0062229,Q618499
5731,,,4ce2b6a99de5f,,,,1083.0,,,,,,,,,tt0070040,Q2290517
5732,,,4ce2b6b73ddc5,,,,1083.0,,,,,,,,,tt0072204,Q1885686
5733,,,4ce2b6b3571c6,,,,1083.0,,,,,,,,,tt0019286,Q1807931
5734,,,4ce2b6bf4befa,,,,549.0,,,,,,,,,tt0036868,Q645094
5735,,,4ce2b6f550612,,,,549.0,,,,,,,,,tt0021664,Q4913719
5736,,,4ce2b721f065a,,,,549.0,,,,,,,,,tt0070136,Q2897042
5737,,,4ce2b79674d0e,,,,549.0,,,,,,,,,tt0095341,Q464088
5738,,,4ce2b74e11d41,,,,549.0,,,,,,,,,tt0013442,Q151895
5739,,,4ce2b6a754af6,,,,549.0,,,,,,,,,tt0064116,Q168154
5740,,,4ce2b6b3e64d3,,,,549.0,,,,,,,,,tt0035238,Q339425
5741,,,4ce2b6b461386,,,,549.0,,,,,,,,,tt0053221,Q1008351
5742,,,4ce2b765aa1d5,,,,549.0,,,,,,,,,,
5743,,,4ce2b6b5b13f5,,,,549.0,,,,,,,,,tt0015324,Q1569918
5744,,,4ce2b6b25bb2b,,,,358.0,,,,,,,,,tt0056801,Q12018
5745,,,4ce2b6b4b0e0c,,,,358.0,,,,,,,,,tt0071129,Q18428
5746,,,4ce2b6f695fc4,,,,358.0,,,,,,,,,tt0060176,Q658204
5747,,,4ce2b6a7a801b,,,,358.0,,,,,,,,,tt0033467,Q24815
5748,,,4ce2b6a991cdc,,,,358.0,,,,,,,,,tt0050359,Q4532597
5749,,,4ce2b6bbbf1e2,,,,358.0,,,,,,,,,tt0027977,Q45602
5750,,,4ce2b6b2deaa5,,,,358.0,,,,,,,,,tt0060827,Q695255
5751,,,4ce2b6b3ec3fe,,,,358.0,,,,,,,,,tt0042876,Q135465
5752,,,4ce2b7e680583,,,,358.0,,,,,,,,,tt0117589,Q391172
5753,,,4ce2b6b9efb3b,,,,358.0,,,,,,,,,tt0055601,Q852841
5754,,,4ce2b6ab03131,,,,744.0,,,,,,,,,tt0058138,Q1253821
5755,,,4ce2b79ec3b22,,,,744.0,,,,,,,,,tt0091830,Q1171334
5756,,,4ce2b8485aac9,,,,744.0,,,,,,,,,tt0118694,Q1056853
5757,,,4ce2b6af8f820,,,,744.0,,,,,,,,,tt0035015,Q628664
5758,,,4ce2b6b41d658,,,,744.0,,,,,,,,,tt0031885,Q748599
5759,,,4ce2b6b54abdf,,,,744.0,,,,,,,,,tt0049730,Q276769
5760,,,4ce2b76b0507b,,,,744.0,,,,,,,,,tt0090015,Q1720765
5761,,,4ce2b6b8908e4,,,,744.0,,,,,,,,,tt0046438,Q26060
5762,,,4ce2b6b9caca4,,,,744.0,,,,,,,,,tt0052357,Q202548
5763,,,4ce2b6a54c395,,,,105.0,,,,,,,,,tt0068182,Q325662
5764,,,4ce2b69ac89d8,,,,105.0,,,,,,,,,tt0083658,Q184843
5765,,,4ce2b6ffc05d8,,,,105.0,,,,,,,,,tt0020530,Q190575
5766,,,4ce2b803e5b2f,,,,105.0,,,,,,,,,tt0118845,Q1204213
5767,,,4ce2b80cbfed8,,,,105.0,,,,,,,,,tt0154421,Q775356
5768,,,4ce2b73368f46,,,,105.0,,,,,,,,,tt0311384,Q6354350
5769,,,4ce2b6b03bb00,,,,105.0,,,,,,,,,tt0063291,Q2645467
5770,,,4ce2b6b0511e9,,,,105.0,,,,,,,,,,
5771,,,4ce2b797c7731,,,,105.0,,,,,,,,,tt0246825,Q7089319
5772,,,4ce2b6ba49e47,,,,105.0,,,,,,,,,tt0127354,Q2423867
5773,,,4ce2b6f24787d,,,,53.0,,,,,,,,,tt0058946,Q784812
5774,,,4ce2b6f5b2e41,,,,53.0,,,,,,,,,tt0068278,Q689300
5775,,,4ce2b7dda7007,,,,53.0,,,,,,,,,tt0109424,Q766263
5776,,,4ce2b71208b72,,,,53.0,,,,,,,,,tt0037674,Q865580
5777,,,4ce2b6ae1daad,,,,53.0,,,,,,,,,,
5778,,,4ce2b6b02dc27,,,,53.0,,,,,,,,,tt0037059,Q1066873
5779,,,4ce2b6b06e2b2,,,,53.0,,,,,,,,,tt0037913,Q979726
5780,,,4ce2b754db651,,,,53.0,,,,,,,,,tt0019254,Q51520
5781,,,4ce2b6b3ec3fe,,,,53.0,,,,,,,,,tt0042876,Q135465
5782,,,4ce2b6b9caca4,,,,53.0,,,,,,,,,tt0052357,Q202548
5783,,,4ce2b6b4f1afc,,,,478.0,,,,,,,,,tt0056444,Q1189572
5784,,,4ce2b6a68bd9d,,,,478.0,,,,,,,,,tt0015648,Q152350
5785,,,4ce2b6bfd1ebb,,,,478.0,,,,,,,,,tt0053472,Q86427
5786,,,4ce2b79ed25d8,,,,478.0,,,,,,,,,tt0096908,Q133461
5787,,,4ce2b6ba1935d,,,,478.0,,,,,,,,,tt0036506,Q1754532
5788,,,4ce2b6b26aca5,,,,478.0,,,,,,,,,tt0039689,Q1400390
5789,,,4ce2b6b2d8659,,,,478.0,,,,,,,,,,
5790,,,4ce2b6b7568ee,,,,478.0,,,,,,,,,tt0018455,Q431093
5791,,,4ce2b6b81dc84,,,,478.0,,,,,,,,,tt0073800,Q2162663
5792,,,4ce2b6b9caca4,,,,478.0,,,,,,,,,tt0052357,Q202548
5793,,,4ce2b6a8be619,,,,387.0,,,,,,,,,tt0058006,Q1884859
5794,,,4ce2b71c3b037,,,,387.0,,,,,,,,,,
5795,,,4ce2b6b94bfaa,,,,387.0,,,,,,,,,tt0061132,Q2704717
5796,,,4ce2b73116007,,,,387.0,,,,,,,,,tt0073198,Q1686012
5797,,,4ce2b6a2a2062,,,,387.0,,,,,,,,,tt0023037,Q2606896
5798,,,4ce2b75961dc4,,,,387.0,,,,,,,,,tt0130948,
5799,,,4ce2b6b337dac,,,,387.0,,,,,,,,,tt0048499,Q1503132
5800,,,4ce2b763d5f03,,,,387.0,,,,,,,,,tt0138758,Q2563239
5801,,,4ce2b70b25114,,,,387.0,,,,,,,,,tt0060304,Q232217
5802,,,4ce2b6bb4c8e5,,,,387.0,,,,,,,,,tt0065228,Q4927841
5803,,,4ce2b6edeeb13,,,,1027.0,,,,,,,,,tt0085180,Q2621769
5804,,,4ce2b791d5a7c,,,,1027.0,,,,,,,,,tt0091406,Q700474
5805,,,4ce2b6b94f5ad,,,,1027.0,,,,,,,,,tt0048757,Q3346017
5806,,,4ce2b6aa95af5,,,,1027.0,,,,,,,,,tt0021884,Q546829
5807,,,4ce2b6adf17e2,,,,1027.0,,,,,,,,,tt0064541,Q1500326
5808,,,4ce2b6b81dc84,,,,1027.0,,,,,,,,,tt0073800,Q2162663
5809,,,4ce2b8331649f,,,,1027.0,,,,,,,,,tt0050783,Q18405
5810,,,4ce2b8c358687,,,,1027.0,,,,,,,,,tt0817225,Q496752
5811,,,4ce2b6b295aa3,,,,1027.0,,,,,,,,,tt0058450,Q163868
5812,,,4ce2b6bb2414d,,,,1027.0,,,,,,,,,tt0072417,Q1306380
5813,,,4ce2b6b7433c1,,,,237.0,,,,,,,,,tt0060107,Q503046
5814,,,4ce2b6bc5b9e4,,,,237.0,,,,,,,,,tt0020701,Q2910742
5815,,,4ce2b696e115a,,,,237.0,,,,,,,,,tt0085533,Q3232934
5816,,,4ce2b6be792c1,,,,237.0,,,,,,,,,tt0035021,Q668967
5817,,,4ce2b6ad7b33b,,,,237.0,,,,,,,,,tt0051792,Q640208
5818,,,4ce2b6b763184,,,,237.0,,,,,,,,,tt0043018,Q520650
5819,,,4ce2b6b77f474,,,,237.0,,,,,,,,,tt0014524,Q2374049
5820,,,4ce2b72a49470,,,,237.0,,,,,,,,,tt0064451,Q704780
5821,,,4ce2b6e140ffe,,,,237.0,,,,,,,,,,
5822,,,4ce2b79ed25d8,,,,124.0,,,,,,,,,tt0096908,Q133461
5823,,,4ce2b7b4c238b,,,,124.0,,,,,,,,,tt0101258,Q1306553
5824,,,4ce2b6ab4237b,,,,124.0,,,,,,,,,tt0071562,Q184768
5825,,,4ce2b6a498bd1,,,,124.0,,,,,,,,,tt0041154,Q743203
5826,,,4ce2b74e17b2b,,,,124.0,,,,,,,,,tt0086022,Q1138968
5827,,,4ce2b6b41d658,,,,124.0,,,,,,,,,tt0031885,Q748599
5828,,,4ce2b6b54abdf,,,,124.0,,,,,,,,,tt0049730,Q276769
5829,,,4ce2b78d95bbe,,,,124.0,,,,,,,,,tt0189219,Q2995574
5830,,,4ce2b6b9caca4,,,,124.0,,,,,,,,,tt0052357,Q202548
5831,,,4ce2b6a44b82c,,,,485.0,,,,,,,,,tt0060138,Q228937
5832,,,4ce2b6aa4049b,,,,485.0,,,,,,,,,tt0054880,Q947538
5833,,,4ce2b71ec6947,,,,485.0,,,,,,,,,tt0022941,Q7736556
5834,,,4ce2b6a21d217,,,,485.0,,,,,,,,,tt0019760,Q829250
5835,,,4ce2b6b2b59cc,,,,485.0,,,,,,,,,tt0048473,Q622380
5836,,,4ce2b6b41d658,,,,485.0,,,,,,,,,tt0031885,Q748599
5837,,,4ce2b763d5f03,,,,485.0,,,,,,,,,tt0138758,Q2563239
5838,,,4ce2b76b0507b,,,,485.0,,,,,,,,,tt0090015,Q1720765
5839,,,4ce2b70b25114,,,,485.0,,,,,,,,,tt0060304,Q232217
5840,,,4ce2b6b9caca4,,,,485.0,,,,,,,,,tt0052357,Q202548
5841,,,4ce2b6b7433c1,,,,914.0,,,,,,,,,tt0060107,Q503046
5842,,,4ce2b6a9624ac,,,,914.0,,,,,,,,,tt0056736,Q1468980
5843,,,4ce2b6ab4237b,,,,914.0,,,,,,,,,tt0071562,Q184768
